priser på realiserede handler	ejendomskategori	postnumre	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Første udbudspris	Parcel-/rækkehus	2791 Dragør	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16621	16085	16665	15856	17647	21579	20550	23223	25442	27171	26390	28845	29648	29354	28849	26984	25729	26474	28237	27187	24910	22581	23428	23310	23651	23775	23674	25166	22690	23749	22506	23975	24351	22362	21513	22769	24297	24196	24684	23570	23783	24054	24403	24875	23720	26092	25831	27420
Første udbudspris	Parcel-/rækkehus	2800 Kgs.Lyngby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18691	18973	20676	20133	22612	23274	25604	28396	30704	34305	35145	33254	35456	35092	32259	32428	33161	31662	29588	28597	27521	26829	24878	27089	27590	27838	29168	29453	27428	28726	27853	28823	27032	27413	26011	26819	26838	28500	28795	28224	28653	28696	29934	29564	30878	33534	32515	31835
Første udbudspris	Parcel-/rækkehus	2820 Gentofte	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18127	20090	19945	22837	23504	25800	26949	28824	34482	36336	36464	39732	37170	33515	35456	36356	34208	32494	34450	29417	30591	29703	28357	31137	29984	30060	31916	31241	33417	30819	31332	30348	28608	29645	29442	29145	29636	31911	32369	30464	30183	32192	31705	32565	32143	34714	34586	36097
Første udbudspris	Parcel-/rækkehus	2830 Virum	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	19910	20129	20696	21839	23126	26044	27067	29704	29731	34059	34341	39263	34590	33138	33461	33752	31963	30983	30502	29298	25709	27506	28232	27819	28234	28393	28384	29605	28816	29732	29330	28851	28809	27383	27445	28263	28158	29010	28769	29088	28254	29776	29346	30608	31984	33327	32560	34031
Første udbudspris	Parcel-/rækkehus	2840 Holte	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	19693	19087	21710	21477	21760	23678	28002	28549	32528	35082	37954	37835	38718	41082	37094	37371	36707	35229	36062	32724	34753	32615	31198	31622	31891	31521	31669	34194	44592	31810	30933	31099	32862	29218	29708	34495	29935	28471	32125	30760	31792	30013	29351	29618	31835	30243	33490	32758
Første udbudspris	Parcel-/rækkehus	2850 Nærum	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18820	20279	19397	22024	22303	23199	25549	30809	28459	34514	..	..	..	..	32288	..	30850	32033	33416	..	26522	28952	26951	..	28761	28882	26008	26425	27600	26722	25608	26221	25408	26480	26092	26188	27865	27768	28840	28649	26546	25441	..	28301	25664	27768	26870	30899
Første udbudspris	Parcel-/rækkehus	2860 Søborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16458	17138	18315	17957	19579	20875	22718	25525	28457	28713	30213	30792	31440	28694	30029	27418	29999	28832	26010	26616	26014	24700	22786	24440	22879	23991	23950	25430	26650	26489	25124	24908	21566	21094	26334	25323	24441	24541	25762	25793	24723	24190	24196	25219	26091	25569	27917	28778
Første udbudspris	Parcel-/rækkehus	2870 Dyssegård	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	20895	19197	..	20851	26007	24396	29216	28590	32717	30483	..	32960	33066	34327	30326	29897	29646	29093	..	28772	23071	28929	25170	27754	27585	27445	28781	31216	29094	30425	..	25251	28565	26612	29144	25706	28194	28869	31231	28212	32024	37266	35107	35314	35808	28993	32771
Første udbudspris	Parcel-/rækkehus	2880 Bagsværd	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16531	18142	16110	18037	18783	22103	23553	26337	26429	28915	28827	30220	30429	30821	28798	28649	29899	27913	27393	26513	23356	24549	24758	23465	23992	24968	23088	24990	25556	27472	25547	24404	26658	26272	23917	26314	25250	24780	23265	25906	25836	24524	30507	24901	26984	26930	27011	28360
Første udbudspris	Parcel-/rækkehus	2900 Hellerup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	19649	19983	21403	21457	26531	26429	28080	33238	34844	35395	37599	43346	39727	39590	40151	39537	43286	32716	31712	32135	34560	32474	33033	31644	30606	34814	38718	35784	32781	33598	31621	32724	37794	29580	35845	29322	35395	34877	36004	38680	32523	35882	37165	36335	37675	37637	38353	40614
Første udbudspris	Parcel-/rækkehus	2920 Charlottenlund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	22436	21950	26084	26479	29288	33263	35007	36655	38381	44972	46829	46887	46787	50827	47359	48141	44770	44992	44699	49661	38944	39423	39840	37829	41169	41327	38295	39981	40733	38467	38925	38743	38775	39381	37891	37469	40336	40454	39490	38226	41383	42895	41754	42509	38915	40900	41172	42417
Første udbudspris	Parcel-/rækkehus	2930 Klampenborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	25300	24377	30884	27675	25257	31869	41135	35800	46739	50514	..	..	..	60571	..	44540	..	50286	61574	..	37115	45718	43856	43510	41634	45778	47319	42287	41165	46620	39829	61374	41798	42672	40290	45093	..	53896	44132	47839	45656	43554	42773	45596	39264	50454	52064	..
Første udbudspris	Parcel-/rækkehus	2942 Skodsborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	33078	..	..	31664	..	..	..	45038	..	..	..	..	46299	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	2680 Solrød Strand	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18024	17681	16614	18746	18196	16743	20347	21839	24494	23778	..	..	..	26084	26867	..	..	24941	23085	..	23295	..	20520	21343	19714	20519	18760	19735	19688	17831	19850	..	17715	17983	18893	16721	..	17879	18239	..	18225	19411	16544	17788	18843	18523	19898	..
Første udbudspris	Ejerlejlighed	2690 Karlslunde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	2700 Brønshøj	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17156	17643	17784	18284	19976	21083	23510	26439	25624	27194	28182	28658	28043	27501	25761	25161	24643	24222	22186	21280	19987	18843	16612	17433	18339	18380	18347	18365	18245	18327	18036	17671	18079	17148	17333	16623	17056	17723	17760	17390	18959	19020	19513	19773	20410	21328	22880	24125
Første udbudspris	Ejerlejlighed	2720 Vanløse	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17907	18468	19433	19691	20655	22653	25307	27196	29172	29894	30762	29410	28485	28358	28046	25871	25782	25856	24162	22690	21643	20854	20514	19841	20710	20986	20655	25777	20999	20770	19301	18406	18342	18587	19219	18684	19867	21095	20545	21883	21272	22329	22455	22777	23512	25017	26310	26427
Første udbudspris	Ejerlejlighed	2730 Herlev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16817	18977	18374	..	19703	21658	20679	22615	25435	26722	27801	26988	28649	29331	24623	26840	24719	25383	22946	21835	..	19846	18466	21180	21737	18447	22466	19109	18771	20783	20538	..	..	19082	19701	..	16207	19806	20710	17784	16957	19032	20362	19003	23534	20828	20239	22969
Første udbudspris	Ejerlejlighed	2740 Skovlunde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	2750 Ballerup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15614	16609	19194	16691	18059	17122	18362	21604	22780	27798	22927	22436	25902	24344	24806	..	21474	..	..	23451	24858	..	..	19098	..	21574	20231	20588	22040	19197	17747	17183	16702	15811	16033	16698	15893	16698	17035	17635	15290	16007	17258	16914	18803	18972	20947	20514
Første udbudspris	Ejerlejlighed	2760 Måløv	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	23080	..	..	..	24625	..	..	..	..	..	..	..	..	..	..	..	..	21378	19864	..	..	..	..	19113	..	19464	..	..	..	23047	..	21088	..	22453	..	..	..
Første udbudspris	Ejerlejlighed	2765 Smørum	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14956	14574	16262	16305	..	..	18519	..	..	..	..	23394	24061	..	..	24365	21810	..	..	..	22891	19237	20672	17084	..	..	16406	16399	..	..	..	15364	..	..	16449	17115	..	..	16244	..	15809	16657	..	15070	17219	17426	19716	20714
Første udbudspris	Ejerlejlighed	2770 Kastrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17770	18295	19286	19266	19636	20424	23753	25404	27255	28027	29487	29104	27005	27519	27890	26577	24381	25252	24603	21945	21244	18988	21648	19119	19995	19732	19652	19534	19811	20104	21483	18578	19001	18705	18573	18337	20298	21490	20018	20991	21228	22462	22626	22138	23941	23606	25162	25976
Første udbudspris	Ejerlejlighed	2791 Dragør	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	23531	..	22014	21864	25072	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	24089	..	..	22635	29722	..	22487	..	..	..	..	..	25254	22578	24627	..	..	23600	25692	..	..	25072	..	..	..
Første udbudspris	Ejerlejlighed	2800 Kgs.Lyngby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18975	20851	19827	20078	22732	23816	25025	28644	30029	33059	33027	33549	30746	32045	29919	29092	30578	28981	27198	24455	25011	23819	24601	23762	22516	25163	21740	24000	24125	24309	22716	21113	23315	20995	20697	24321	24413	22275	22293	27037	26472	26302	24678	26937	25587	27097	28095	28862
Første udbudspris	Ejerlejlighed	2820 Gentofte	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17496	18845	19041	19412	21761	22197	25017	27063	27947	31802	32657	29516	30576	29977	27488	29397	28794	27103	23030	24077	25181	19219	25003	20543	20359	24202	21585	24680	20503	21889	22642	20412	19100	18402	22077	19754	21053	23018	22251	21928	23576	25150	22885	22874	24131	25700	25193	25675
Første udbudspris	Ejerlejlighed	2830 Virum	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	20399	19019	19932	19623	21195	22436	24691	25966	28096	29363	30601	29904	31552	29317	30536	30490	28423	28344	26003	23238	24201	22187	18307	22242	19927	21163	20461	20116	21591	21143	20383	18938	21553	22065	20534	20539	20123	22354	21343	21714	20985	22749	22561	22245	24089	25197	22403	27076
Første udbudspris	Ejerlejlighed	2840 Holte	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18933	21947	22230	22510	23945	24865	23524	25026	30958	34355	38928	39101	34143	33790	36159	34954	29158	29768	32436	31665	..	30948	25198	26404	23686	26152	24348	26023	23861	25065	25064	21952	22128	24884	23595	22187	23612	25583	22749	24664	25767	25079	22286	26733	23708	27454	26055	28521
Første udbudspris	Ejerlejlighed	2850 Nærum	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16609	17485	19308	18970	19629	20765	22516	27286	25504	31172	27493	..	..	..	26330	..	25134	25064	..	..	22196	22840	18226	..	19247	20049	19243	19480	20734	17481	..	20725	18356	17207	17398	17319	..	17783	17858	18519	17724	17649	16660	19657	18351	21617	19012	..
Første udbudspris	Ejerlejlighed	2860 Søborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17575	18351	18557	19228	19591	20463	21678	23561	26540	28375	30958	29130	27499	27235	27804	26953	28635	27231	24354	23511	21650	22010	22763	20660	20942	21448	20823	20731	21402	18292	19093	19177	18502	19693	17764	16709	18582	18262	19749	19165	19293	19294	20156	21139	21385	22283	22476	23908
Første udbudspris	Ejerlejlighed	2870 Dyssegård	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18239	17797	16593	19096	19852	20264	24790	24384	28331	30623	..	28196	27309	29209	27481	25081	24039	23527	23347	..	22204	19890	18328	20432	18306	17457	17760	18538	18207	19845	17092	17790	17792	18684	17192	17924	18187	19565	17645	18380	18295	19599	20008	20794	20691	22553	23733	23960
Første udbudspris	Ejerlejlighed	2880 Bagsværd	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17900	18650	19618	18638	19218	21326	22503	24738	26741	29193	..	29199	28204	29221	29499	25796	24298	25821	24324	23285	24166	21421	..	20364	18743	20720	22326	19546	18978	20316	18933	16864	18798	18990	20008	18557	17446	18216	20212	20981	19404	21679	19670	20141	19633	21812	21479	22362
Første udbudspris	Ejerlejlighed	2900 Hellerup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	21730	23548	23495	24839	28832	30367	34090	34329	38016	40814	42456	39847	38354	41949	45333	44401	44810	41213	48962	41739	37120	33982	31703	33043	30693	32014	32555	36270	35287	37058	29873	31529	32246	35523	30133	32587	35639	33691	36373	35180	34614	35490	34587	38099	37331	39944	41997	42781
Første udbudspris	Ejerlejlighed	2920 Charlottenlund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	21634	21592	23289	24910	25999	27667	30771	32137	37284	38976	39810	43438	37758	39340	36985	35892	35910	36013	34256	32632	31594	29045	31442	29729	27862	27542	27694	28309	28541	27477	28494	26898	26861	27478	25153	28672	26762	28361	29839	29491	26823	32713	30290	29861	31959	32630	32119	33653
Første udbudspris	Ejerlejlighed	2930 Klampenborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	35678	..	..	..	32124	..	45821	..	49271	..	48239	..	..	..	..	..	..	..	..	..	42320	41527	..	41446	..	..	..	..	..	..	..	..	..	..	..	..	33435	43760	48529	..	40613	..	..	39860	..	..	..
Første udbudspris	Ejerlejlighed	2942 Skodsborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	33589	24514	..	27487	31550	32422	40552	38482	35724	42440	..	40956	48029	43612	..	45860	47378	..	..	..	..	36650	..	..	..	..	38469	43935	36999	..	..	..	34068	..	36114	..	..	40298	..	..	30545	35746	39740	..	38294	..	..	..
Første udbudspris	Fritidshus	2680 Solrød Strand	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	2690 Karlslunde	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	2700 Brønshøj	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	2720 Vanløse	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
