priser på realiserede handler	ejendomskategori	område	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Første udbudspris	Fritidshus	Lemvig	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8759	9938	9829	10748	11005	12122	12944	12431	10023	13345	13397	13298	13893	14510	14719	16178	15127	16250	15936	..	17516	17625	15047	14730	16422	16323	15870	13064	13860	12523	13806	..	12936	13290	12681	11610	14131	12426	13816	12996	14119	13923	14601	11992	14163	15282	10920	12818
Første udbudspris	Fritidshus	Ringkøbing-Skjern	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11290	11710	11926	12876	13944	13916	14746	15199	15172	16523	15625	16703	16938	16957	15743	15091	17825	16993	18266	18125	16755	16318	15794	18000	16395	15776	16520	16458	17179	17446	17271	16372	16354	15995	17078	14515	17889	16435	14223	15544	15158	14665	13806	15599	14906	16665	15920	15935
Første udbudspris	Fritidshus	Skive	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7686	7877	8015	8847	8262	8527	7949	10840	9795	10669	10372	11804	11597	12352	11663	13329	12643	15220	16261	13715	11205	11555	16214	11660	13558	13688	12884	16810	15412	12855	11341	15304	12819	13418	11551	11798	16626	13868	11425	11932	11718	14083	11950	11129	12282	12110	13043	12356
Første udbudspris	Fritidshus	Struer	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6859	7404	5493	6633	7525	8849	9431	11868	..	12493	12554	10987	..	..	14297	..	..	11542	11438	..	..	12982	13808	..	..	12437	15268	..	..	15208	12449	..	..	17663	11306	..	..	14519	15017	..	..	12100	11495	13740	..	..	..	..
Første udbudspris	Fritidshus	Viborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5478	..	..	..	..	7463	..	..	..	10111	12573	..	..	21112	11712	..	..	..	..	..	..	..	..	..	..	15431	23296	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	Region Nordjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9882	10444	10890	11704	12330	13104	14088	14116	13936	15656	15401	16099	16148	16613	16556	16949	17691	17478	19482	18424	16560	16966	18342	17688	17111	16340	16224	16728	15405	18199	16253	17368	16615	16026	16974	16099	16634	15236	16561	16804	15449	15986	15535	15671	15403	15711	14109	14587
Første udbudspris	Fritidshus	Landsdel Nordjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9882	10444	10890	11704	12330	13104	14088	14116	13936	15656	15401	16099	16148	16613	16556	16949	17691	17478	19482	18424	16560	16966	18342	17688	17111	16340	16224	16728	15405	18199	16253	17368	16615	16026	16974	16099	16634	15236	16561	16804	15449	15986	15535	15671	15403	15711	14109	14587
Første udbudspris	Fritidshus	Brønderslev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	Frederikshavn	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10131	10803	9182	13754	11363	14143	16711	16103	15266	17139	15216	14854	17850	17433	17061	16742	19671	18084	32522	20828	19053	20214	24601	17598	17982	15653	18835	17017	17852	31936	19140	25262	16910	16176	20004	20970	22032	16166	24098	13556	21518	18697	19593	16096	15548	20834	15688	14242
Første udbudspris	Fritidshus	Hjørring	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12039	12878	13071	13670	14335	16740	16567	17643	16821	19706	21173	21194	20759	20016	20755	21176	22782	21237	22821	24228	20253	19263	19281	20236	25768	22233	20403	20972	16858	19685	19353	21590	23440	19054	19260	19371	21295	21021	20390	22658	20557	22295	19685	21693	23287	18909	17139	18979
Første udbudspris	Fritidshus	Jammerbugt	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11673	12738	14966	14354	15547	15748	17391	17699	18487	19239	18126	19953	18350	20357	19871	21398	20369	21115	21779	20915	18737	20873	23446	20538	18964	19051	19424	20341	18199	19511	20576	19403	19926	19418	21647	18565	20010	16842	17831	20113	17798	18600	18087	19011	17468	19232	17206	17713
Første udbudspris	Fritidshus	Læsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12801	..	..	..	15665	15787	..	14244	14536	..	..	..	..	18713	..	..	..	15443	..	..	16315	..	..	..	19627	..	18943	..	13524	..	..	..	..	..	..	..	..	13476	..	..	13480	11970	..
Første udbudspris	Fritidshus	Mariagerfjord	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9000	8848	9372	9086	10104	11287	11122	8607	8312	10894	12317	11465	14071	13478	14042	12405	12594	14299	14763	13815	12554	13195	12202	18300	13045	13842	13915	13362	13244	14891	12189	13161	12820	16840	14953	12648	12729	11498	14979	14313	10849	12283	11107	11184	12641	11781	12135	12287
Første udbudspris	Fritidshus	Morsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8616	8564	..	..	..	8489	10528	..	..	..	11080	..	..	15043	..	..	..	..	..	..	..	15686	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	Rebild	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	Thisted	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8570	8331	10307	10452	11129	10033	12056	11073	12183	13134	12381	12772	13510	14560	14839	14612	14199	14949	14076	13918	15074	14656	15839	13519	12880	13225	11918	12696	13875	13647	11723	11984	11581	12581	13058	12912	12982	13038	13493	13790	12531	13405	11192	13935	11442	11328	11625	11659
Første udbudspris	Fritidshus	Vesthimmerlands	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7537	8283	8061	9533	8608	9111	10805	9211	8429	11268	11754	13613	14448	11950	12680	10226	13237	12303	12719	15905	..	12985	12497	11767	12633	12711	13518	14807	12636	13683	11444	11437	12541	11471	11661	14348	13999	10808	12665	13993	10077	11058	10577	11310	11037	11478	9481	10673
Første udbudspris	Fritidshus	Aalborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7069	7687	7570	8095	9714	10144	10642	10716	10604	12232	11552	13031	11296	13271	12555	14202	13667	14554	13115	13790	11780	12483	13777	14341	12769	12302	11697	12761	11638	11415	12118	12655	12174	12767	10826	11698	9110	12838	11140	12366	10041	10779	12365	11271	10326	11204	11008	10450
Nedtagningspris	Parcel-/rækkehus	Århus	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11846	12658	12593	13465	14017	14860	16158	17106	18108	19681	20222	19578	20135	20126	19990	20043	19621	19841	19572	18337	17897	18382	18152	18178	18482	19392	18783	19237	19650	18705	18916	18196	18509	18956	18547	19256	18945	19218	18813	18990	18939	18980	19126	19429	20396	20457	20416	20274
Nedtagningspris	Parcel-/rækkehus	Landsdel Vestjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6100	6404	6308	6303	6568	6761	6805	7090	7324	7540	7742	7842	8310	8522	8639	8689	9234	9149	8908	8851	9073	9218	8789	8941	8883	9069	8794	8651	8734	8683	8537	8575	8632	8380	8654	8033	8227	8462	8278	8365	8315	8441	8159	8185	8442	8450	8071	8163
Nedtagningspris	Parcel-/rækkehus	Herning	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6684	6572	6999	7017	7073	7472	7700	8182	8178	8530	9495	9319	9708	10384	10187	10005	10556	10121	10089	10332	9610	10047	10290	10439	9551	10259	9424	9210	10243	10130	9459	9588	9986	10107	10212	8883	9468	9944	10157	9783	8924	9880	9750	10050	9349	9854	10041	9527
Nedtagningspris	Parcel-/rækkehus	Holstebro	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7226	7530	7358	7214	7935	8101	8264	8696	9133	8753	9299	8964	10244	10425	10250	10569	11301	10705	9845	10253	10733	11332	10091	9707	10810	10878	10395	10532	10239	9542	10757	11114	9807	9671	10477	9316	9932	10004	9870	10055	9518	10537	9974	9859	10543	10248	9309	10153
Nedtagningspris	Parcel-/rækkehus	Ikast-Brande	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5883	6266	6097	6272	6363	6520	6774	6918	7034	7510	7445	7567	8062	8630	9278	8503	9829	9032	9566	9022	10383	8521	8615	9195	8913	9426	8972	9151	9273	8715	9020	8213	8754	8526	9006	8808	7939	8078	8572	8333	8551	8778	7868	8317	8371	9141	7952	7911
Nedtagningspris	Parcel-/rækkehus	Lemvig	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4368	4838	4131	4554	5113	4783	4484	4816	5499	5200	5010	4994	5327	5342	6014	6302	6276	6181	5923	5684	5519	6308	5845	6414	5854	5818	6256	6018	5772	6502	6175	4988	5418	5633	4461	5212	5302	5188	5003	4843	6536	5881	5572	5490	5943	3946	6127	5295
Nedtagningspris	Parcel-/rækkehus	Ringkøbing-Skjern	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4966	5666	5913	6102	5755	6169	5630	6089	6106	6462	6195	6573	6751	7000	6870	6991	7441	7462	7839	7240	7510	7356	7109	7629	7158	7252	7424	7502	7169	7089	6910	7448	7121	6478	6944	6070	6708	6761	6591	7132	6530	6495	6463	6192	7080	6698	5940	6386
Nedtagningspris	Parcel-/rækkehus	Skive	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5428	5434	5220	5317	5405	5445	5643	5406	5670	5809	5849	5701	5862	5911	6119	5924	6061	7531	7104	7009	6882	7850	7313	7361	7500	6831	6624	7166	7113	7330	6388	7219	7453	7081	7091	7239	7274	7549	7035	6753	7363	6093	6936	6471	7115	6510	6069	6261
Nedtagningspris	Parcel-/rækkehus	Struer	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5056	6720	6697	5067	5422	5716	6062	6774	7127	7204	7075	8595	8241	8301	8251	8434	9023	8879	8095	7371	8389	8242	8639	7779	7752	8379	7660	7629	7810	7794	9155	7591	7646	8511	7619	6735	7096	7064	7675	7559	6769	7101	6851	6861	6416	7500	6506	8700
Nedtagningspris	Parcel-/rækkehus	Viborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6951	7055	6583	6683	7323	7430	7491	7620	7945	8436	8507	8709	9333	9177	9514	9935	10449	10376	9832	10063	10478	10609	9621	9875	10195	10353	10330	9401	9308	9581	8948	9066	9536	8795	9512	9077	8904	9343	8460	9036	9571	9431	8684	8874	9242	9565	9187	8771
Nedtagningspris	Parcel-/rækkehus	Region Nordjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5932	6210	6220	6196	6331	6757	6809	6860	7353	7819	7885	8166	8221	8713	8665	8675	8781	8740	8813	9081	8583	9149	8853	8938	8897	9143	9069	8862	8749	8912	8522	8555	8789	8725	8536	8442	8610	8823	8598	8445	8526	8821	8610	8618	8935	9024	8935	8828
Nedtagningspris	Parcel-/rækkehus	Landsdel Nordjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5932	6210	6220	6196	6331	6757	6809	6860	7353	7819	7885	8166	8221	8713	8665	8675	8781	8740	8813	9081	8583	9149	8853	8938	8897	9143	9069	8862	8749	8912	8522	8555	8789	8725	8536	8442	8610	8823	8598	8445	8526	8821	8610	8618	8935	9024	8935	8828
Nedtagningspris	Parcel-/rækkehus	Brønderslev	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5037	5862	5636	5819	5466	5512	5988	5588	5825	6671	6282	6496	6789	6854	7258	7509	7310	7464	7405	7739	8742	8218	7714	7818	7877	7311	7579	6640	6781	7861	7746	7070	7387	6799	7068	6972	7798	7162	6940	7258	7728	6847	8378	7124	8004	7660	7980	6995
Nedtagningspris	Parcel-/rækkehus	Frederikshavn	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6196	6762	6503	6337	6710	7347	7268	7236	7340	8323	8437	8214	8189	9266	9536	8076	9158	9035	8522	8997	8416	9446	9814	9803	8903	10529	9572	8698	8682	8782	9622	8072	9690	9863	8789	8440	8729	9191	9614	8063	8616	9299	9043	8052	8867	8521	9168	8707
Nedtagningspris	Parcel-/rækkehus	Hjørring	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5423	5194	5452	5617	5777	5956	6250	5814	6497	6548	6384	6708	7181	7700	7249	7921	7703	7620	7803	8123	7510	8052	7425	7900	8007	8273	7871	8574	8052	7993	7441	7300	8286	7989	7550	7174	7634	6990	7132	7094	7146	7932	7072	7328	7502	7029	7472	7217
Nedtagningspris	Parcel-/rækkehus	Jammerbugt	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5304	5986	5682	5250	5658	6109	6106	6213	6302	6501	6641	7310	6899	7843	8002	7302	8246	7428	8067	7854	6984	8179	7502	8278	7579	8405	7858	7776	7245	7304	7238	7830	7818	7245	7297	7070	7419	7888	7532	8089	7382	8322	7090	6930	7468	8812	7752	7998
Nedtagningspris	Parcel-/rækkehus	Læsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3353	6449	..	4758	4364	5373	3923	5681	..	6958	..	7862	..	7930	7164	..	..	7361	..	..	..	..	7891	..	..	..	6782	..	..	..	..	..	..	..	9597	..	6682	6629	..	..	..	..	6293	..	..	..	..	..
Nedtagningspris	Parcel-/rækkehus	Mariagerfjord	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5347	5785	5714	5817	6021	6244	6427	6767	7485	7188	7361	7381	8111	8042	8083	7768	7975	8583	7815	8362	7582	8475	8649	8013	8555	8294	7722	8216	7631	8874	7623	7865	7614	8294	6831	7639	7360	7915	7300	6920	6314	7605	7325	7354	7238	7506	7397	7238
Nedtagningspris	Parcel-/rækkehus	Morsø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4360	4147	4484	3659	4551	4988	4946	4755	4543	4638	5096	4728	5186	5103	6040	5210	6238	5661	5738	6187	6351	5963	5930	5447	5644	6215	6547	6752	5960	5106	4824	4649	5271	5167	5282	5035	5265	4846	6065	4743	6037	4994	5094	6138	6650	5659	6165	4921
Nedtagningspris	Parcel-/rækkehus	Rebild	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5741	5614	5792	5379	5481	5470	6512	6370	7014	7514	7878	7554	8283	9928	8605	9156	7558	8162	8285	8786	9198	8863	8551	9621	8667	7950	9354	8444	8507	8168	7866	8824	7987	8840	8980	8332	8039	9456	8281	8899	9603	9249	8530	9851	8988	9446	8611	8637
Nedtagningspris	Parcel-/rækkehus	Thisted	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4930	5285	4735	5272	4985	5551	5021	5289	6176	5742	5678	5983	6278	6519	6470	6714	6772	6472	6935	7617	6371	7107	6626	6666	6625	7242	7144	6279	6914	6968	6529	5897	6873	6652	6389	6014	6355	5699	6468	6009	6562	6618	5856	6138	6919	7099	6940	6282
Nedtagningspris	Parcel-/rækkehus	Vesthimmerlands	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5044	4793	4932	4670	4601	5243	5384	5090	5321	5500	5419	5854	5754	6109	5940	6243	6508	6333	6069	6118	6316	7872	6375	6737	6830	6825	7321	7318	5721	6575	6050	6657	6135	6520	6501	6477	6974	6864	6486	6257	5935	6201	6577	7031	6331	6299	6477	6413
Nedtagningspris	Parcel-/rækkehus	Aalborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7751	8064	8411	8468	8585	9156	9043	9469	10194	11361	11522	12203	11765	12048	11972	12444	12139	12354	12697	12790	11942	12274	12205	11934	12345	12302	12433	12204	12730	12611	11857	12592	12065	11817	12201	12475	12225	13078	12119	12458	12299	12438	12560	12521	13004	13329	12809	13446
Nedtagningspris	Ejerlejlighed	Århus	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16511	17865	19226	19490	20919	21564	23987	24726	26910	28193	28107	27079	27690	26562	25942	24442	24904	24761	23735	22071	20630	22370	21900	22493	23400	24180	23973	23613	24786	24472	24104	23767	23200	23979	23906	24220	24327	25225	24753	23971	24460	26056	26549	25736	27633	28241	28075	28434
Nedtagningspris	Ejerlejlighed	Landsdel Vestjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8720	9737	9161	9480	9289	10357	9823	9888	10989	11342	11289	11070	12038	12273	12519	11804	13123	12830	13186	11428	12212	12978	12458	12030	11764	12806	12501	11478	12388	12105	10823	12161	11781	11815	11269	11806	11063	11918	12122	10760	11314	11890	12287	12209	11182	12692	12267	10746
Nedtagningspris	Ejerlejlighed	Herning	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9038	9922	9475	9769	9231	10233	9888	10490	12181	12422	12331	12144	12968	12873	13522	12646	14115	14278	14041	12283	13213	12225	13795	13206	11764	11895	12613	11914	13154	12868	11416	12364	12950	12559	12585	12969	11235	12124	12915	10581	12802	13440	14395	12900	13832	12393	13016	11896
Nedtagningspris	Ejerlejlighed	Holstebro	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8524	8660	8999	8515	9736	9448	9434	10417	10636	10572	12342	12191	11764	11794	11535	12544	13097	13474	13183	11982	..	14063	..	11958	13002	13849	..	13299	..	11758	..	..	..	11270	10908	..	12068	11190	..	9632	11998	11339	12411	11001	..	..	..	..
Nedtagningspris	Ejerlejlighed	Ikast-Brande	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7970	..	..	9808	8854	10363	..	8627	8750	8726	10016	10754	9322	..	9934	11530	12754	12368	12466	12703	11190	12496	..	10373	9952	11972	11423	10790	..	..	9442	12085	..	..	11821	12444	11343	11449	..	11285	..	10878	..	..	10708	..	..	..
Nedtagningspris	Ejerlejlighed	Lemvig	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10219	..	10360	..	..	..	..	12579	14406	..	..	..	..	..	14602	..	..	..	..	..	..	..	..	13895	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Ringkøbing-Skjern	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12176	..	11298	10023	12534	9114	10752	12956	13418	11165	10883	12296	13543	12223	10101	12482	11841	10936	8605	..	14659	9295	12252	..	13875	12347	10227	17226	13616	..	..	..	12399	..	..	12989	10552	11328	7870	..	11913	10070	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Skive	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8153	..	..	8556	..	..	..	..	..	..	..	..	..	..	..	..	..	10094	..	..	10531	..	..	11029	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Struer	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8156	7213	..	..	7877	..	7333	10567	..	..	15071	..	..	..	..	..	..	..	..	..	6692	..	..	..	..	..	..	..	..	..	..	10063	..	..	..	..	..	..	..	..
Nedtagningspris	Ejerlejlighed	Viborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9041	9008	9267	8980	9534	10785	10835	10588	10279	11416	11030	9539	12360	12653	14034	11699	13394	12567	14039	11993	13414	13449	12763	12325	12170	13869	12610	11020	11343	11845	10354	12562	11452	11491	11257	11985	10319	13200	12388	13002	10764	11146	12308	10529	11358	14288	12233	12278
Nedtagningspris	Ejerlejlighed	Region Nordjylland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9582	9917	10157	10422	10292	11087	11895	11965	12974	12705	12851	13961	13271	14737	14495	13981	13871	14260	13929	13630	13145	12872	13242	13592	13116	13273	13231	12821	12958	13494	12980	13989	12818	13418	12632	14047	13560	13796	14484	14448	13228	14031	14289	15215	14483	15569	15048	15989
