priser på realiserede handler	ejendomskategori	postnumre	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Første udbudspris	Parcel-/rækkehus	3540 Lynge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14044	14264	13063	14689	16308	17003	17831	18446	20031	22131	24023	..	26549	27582	25982	24242	..	26616	23249	..	..	18838	19830	19304	..	17383	19606	20043	18247	20666	18745	16883	..	18092	15707	..	17821	17765	16006	17195	16990	18444	16853	17248	17033	17340	17510	18430
Første udbudspris	Parcel-/rækkehus	3550 Slangerup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14323	12719	12642	13567	15378	16264	16451	19333	19533	20724	23464	24833	22851	23503	23588	22358	21009	21649	22995	22207	20998	19816	13899	16221	17725	17202	16687	16496	17197	20160	16213	16915	16934	16303	14474	15923	15069	14886	15919	15882	14734	14853	14764	14729	14549	14767	15655	14564
Første udbudspris	Parcel-/rækkehus	3600 Frederikssund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12586	12940	14099	14486	13946	14917	15739	17518	20182	21367	22273	22858	23557	22027	23411	22740	22076	22163	21654	19955	18498	16947	18029	16801	18210	17692	17353	16624	17506	16459	16059	16132	16629	16297	15133	15047	15423	14943	15460	16511	15434	15280	16671	17508	15525	15696	17279	17419
Første udbudspris	Parcel-/rækkehus	3630 Jægerspris	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11016	11044	11318	12106	10210	13636	12707	13266	14822	15854	14915	15676	18541	17997	19624	17005	16770	18215	17269	15892	15788	16536	..	16552	14585	12213	13078	12407	..	12493	14806	11199	12358	13861	12893	11046	11394	12378	12263	9479	11022	10876	11760	10641	11551	10939	11089	12429
Første udbudspris	Parcel-/rækkehus	3650 Ølstykke	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12592	12485	13357	14181	..	15824	15909	18077	19168	22329	21827	23472	23325	22064	22832	23201	21754	21196	20481	19645	20072	18554	17830	17902	17262	18380	17822	17026	17762	18115	18041	18383	16624	16631	16709	15831	15889	15622	16807	16744	15209	15889	15886	16705	17408	17338	17443	19375
Første udbudspris	Parcel-/rækkehus	3660 Stenløse	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12948	12956	13368	13329	14858	15248	17475	18441	18171	21014	22989	22427	21979	22583	21296	20787	21388	20940	22136	22528	20723	17969	18375	18408	16387	17655	19580	17325	18156	16984	16213	17391	16603	16470	16608	14890	16281	16249	15937	15318	16842	15935	16409	17417	18381	17609	16727	18491
Første udbudspris	Parcel-/rækkehus	3670 Veksø Sjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15088	13561	13294	..	15856	..	18076	19104	18515	24670	24889	..	23075	..	..	..	22854	..	..	..	..	24322	20478	..	20026	..	..	..	..	17409	..	16855	21258	..	18166	17426	..	16099	19563	..	..	19998	15497	18247	18495	19919	17274	..
Første udbudspris	Parcel-/rækkehus	3700 Rønne	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6177	6027	6661	6187	6050	6804	6399	6835	7060	7910	8366	8252	8832	8932	9068	9326	9132	9468	9696	9144	8801	9449	8911	9117	9265	9182	8432	9680	9490	8510	8617	8784	7361	6933	6954	7270	7513	7362	7512	7248	7744	6989	7119	7071	6718	8068	7195	7894
Første udbudspris	Parcel-/rækkehus	3720 Aakirkeby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3798	3816	3609	4872	4382	4417	4428	4856	5125	5916	5210	5441	5588	5897	6142	5747	5843	6274	6170	7191	6440	5429	6185	5246	6761	5993	5704	6044	5439	5703	4230	4391	..	3974	4829	5150	..	7406	4197	..	5017	..	3950	3152	4397	4419	3997	3865
Første udbudspris	Parcel-/rækkehus	3730 Nexø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4705	5336	5630	5107	5077	5109	5628	4950	5861	5851	6721	6015	6820	7465	7173	7844	8036	7684	8014	7981	7960	7631	6903	5839	7514	7350	6614	7511	6013	..	6116	4779	6155	6817	5519	7148	..	5082	5271	6518	6151	6198	4515	4994	4928	5273	5002	5288
Første udbudspris	Parcel-/rækkehus	3740 Svaneke	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7196	6073	5531	7935	6413	8266	8261	6555	8851	9879	10342	..	10079	12387	9662	..	..	..	..	..	6574	8942	9992	..	..	13174	10715	11961	..	9482	8646	..	..	..	7491	..	7559	9409	7380	7780	6063	7823	8980	..	6620	..	..	..
Første udbudspris	Parcel-/rækkehus	3751 Østermarie	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3828	..	3942	..	3443	5049	4297	3459	3934	4428	3984	..	..	..	5616	6202	5836	5807	..	4615	4790	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Parcel-/rækkehus	3760 Gudhjem	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3509	..	4573	..	..	5589	5475	7653	5871	..	8919	6380	6722	9541	10942	..	..	7923	7314	..	..	..	..	..	..	..	4347	5854	..	..	..	..	..	6877	..	..	..	6786	5637	8558	5969	..	8349	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3360 Liseleje	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3370 Melby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3390 Hundested	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3400 Hillerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16703	16881	16891	17306	18636	19655	18810	21994	22290	24088	25300	26748	25924	27148	25720	24800	25527	23953	21781	23240	21997	22543	20298	19836	20341	18825	18645	19145	18996	18330	17495	16396	17407	17768	17634	19244	17753	18641	18786	19108	19308	18839	18606	18565	18588	19332	18737	19759
Første udbudspris	Ejerlejlighed	3450 Allerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17450	17092	17136	..	..	..	..	21434	22037	..	..	..	..	24266	..	23979	21449	24620	..	..	..	..	21724	..	22958	20719	..	24278	23135	..	..	..	..	20265	..	21120	21058	..	22364	..	20691	..	20539	16530	..	..	..	..
Første udbudspris	Ejerlejlighed	3460 Birkerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16804	18402	17383	17480	19978	20754	21767	23365	25306	27851	28532	27987	26852	26908	27356	26398	24647	27271	24335	23756	22893	20181	20530	23792	22455	22815	24404	21949	20755	21080	20623	20506	20497	18245	20892	18032	20531	18742	19223	18643	23529	20488	20809	20945	20664	23226	21015	23309
Første udbudspris	Ejerlejlighed	3480 Fredensborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12566	15557	14889	16601	15584	16418	18024	..	19660	23206	26235	24259	25123	24073	25530	19842	25218	27880	..	..	..	19456	..	..	..	18236	21105	..	..	..	..	15662	..	..	..	22878	..	..	16517	..	15529	..	37126	16442	14832	15470	16108	..
Første udbudspris	Ejerlejlighed	3490 Kvistgård	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3500 Værløse	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15350	16409	17525	17425	18034	22082	20485	21145	22049	25872	23551	25152	25466	..	22862	23171	24909	24807	23909	..	21103	21345	23004	22468	18506	20446	20198	20972	19287	..	14869	..	19669	20362	17764	17709	..	18167	18142	..	17703	19468	17923	20634	20205	22670	22327	20387
Første udbudspris	Ejerlejlighed	3520 Farum	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14375	15912	16199	16498	15541	18026	18734	20610	..	22828	24600	23623	24495	24514	26548	23438	23667	24823	23168	22474	19792	21115	19889	19241	19811	20945	18824	18372	21026	18552	19309	..	18626	19383	16553	19062	17441	18210	20757	20696	16905	18873	19746	19469	19244	21996	19744	20341
Første udbudspris	Ejerlejlighed	3540 Lynge	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3550 Slangerup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3600 Frederikssund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15899	16784	12978	17223	17964	17857	18792	20058	21636	23665	22461	..	27329	25721	27518	..	27490	25918	..	21898	20257	27388	..	..	20965	19017	..	16942	19832	..	20071	..	20401	..	17663	21074	..	22364	20631	17353	18233	..	17292	18983	23263	20844	16773	17936
Første udbudspris	Ejerlejlighed	3630 Jægerspris	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3650 Ølstykke	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15170	..	..	..	19051	15755	20076	20428	..	27302	..	..	27820	22710	..	..	24954	..	..	..	..	..	..	..	21511	..	21058	..	18671	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3660 Stenløse	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16856	..	..	..	..	..	..	..	..	..	..	29047	..	..	..	25405	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17119	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3670 Veksø Sjælland	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3700 Rønne	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3720 Aakirkeby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6311	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3730 Nexø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14639	15177	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12127	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3740 Svaneke	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3751 Østermarie	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	3760 Gudhjem	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11464	..	..	..	..	..	..
Første udbudspris	Fritidshus	3360 Liseleje	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18200	20087	..	..	21657	22018	..	..	26044	49326	44233	..	..	30186	29722	..	..	36720	30243	..	22268	42530	30797	31024	..	31157	32504	..	21542	23887	28782	19945	..	21056	21194	27144	21955	28151	22022	18454	17162	24646	20343	17566	23982	20289	22783	17891
Første udbudspris	Fritidshus	3370 Melby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12688	12512	14196	13934	13572	15808	15094	17728	18518	17211	19071	20941	20383	20230	21209	23322	18852	19221	23518	..	23904	21125	17835	18218	19084	19103	14576	20702	19503	16033	12711	15766	17756	14206	13791	16043	..	11650	15635	13647	14221	13979	14142	9102	15147	14723	13375	12012
Første udbudspris	Fritidshus	3390 Hundested	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12537	17149	20466	17070	16721	18775	20718	22679	27481	27907	21155	25998	..	..	23790	..	49245	31500	..	28391	..	25995	37100	21854	18763	31814	25964	31257	..	19134	20594	18655	20008	18345	19050	18067	42521	23130	22623	17224	25326	17572	18831	20380	15948	19839	16809	19967
Første udbudspris	Fritidshus	3400 Hillerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	3450 Allerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	3460 Birkerød	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	3480 Fredensborg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
