priser på realiserede handler	ejendomskategori	postnumre	1992K1	1992K2	1992K3	1992K4	1993K1	1993K2	1993K3	1993K4	1994K1	1994K2	1994K3	1994K4	1995K1	1995K2	1995K3	1995K4	1996K1	1996K2	1996K3	1996K4	1997K1	1997K2	1997K3	1997K4	1998K1	1998K2	1998K3	1998K4	1999K1	1999K2	1999K3	1999K4	2000K1	2000K2	2000K3	2000K4	2001K1	2001K2	2001K3	2001K4	2002K1	2002K2	2002K3	2002K4	2003K1	2003K2	2003K3	2003K4	2004K1	2004K2	2004K3	2004K4	2005K1	2005K2	2005K3	2005K4	2006K1	2006K2	2006K3	2006K4	2007K1	2007K2	2007K3	2007K4	2008K1	2008K2	2008K3	2008K4	2009K1	2009K2	2009K3	2009K4	2010K1	2010K2	2010K3	2010K4	2011K1	2011K2	2011K3	2011K4	2012K1	2012K2	2012K3	2012K4	2013K1	2013K2	2013K3	2013K4	2014K1	2014K2	2014K3	2014K4	2015K1	2015K2	2015K3	2015K4	
Første udbudspris	Parcel-/rækkehus	2500 Valby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15846	17634	19420	20549	21127	21658	25290	25223	27068	30597	28663	31644	31808	30682	28660	30686	29941	30889	28831	26987	28024	25858	25210	25995	25115	28176	27931	25006	24785	26521	26421	25114	24096	24016	24877	24850	26193	25781	25104	28343	25411	28049	28809	28666	28681	30574	31578	34016
Første udbudspris	Parcel-/rækkehus	2600 Glostrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13902	14475	14037	15040	16213	17575	18933	20645	21997	21606	24168	24089	23728	25625	24598	24546	22228	21195	22388	22628	20293	20990	19242	20066	19414	19768	20158	19668	19262	18119	19580	17479	18688	17514	18439	19551	18944	18448	19114	18808	17401	18987	18891	19653	19272	19869	21296	19985
Første udbudspris	Parcel-/rækkehus	2605 Brøndby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13346	14316	14785	17027	16301	17778	18152	19803	21699	24826	24357	25334	24780	23484	22713	24573	21933	23917	21861	20925	20895	20142	18942	20093	18636	19611	20455	19600	18693	20773	20489	20917	18199	17240	17125	17950	19649	17953	19032	18308	19500	18763	19793	19797	19228	19863	20036	21747
Første udbudspris	Parcel-/rækkehus	2610 Rødovre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15501	15285	16828	15913	16649	17939	19602	21899	24456	25340	25302	25351	26333	26647	26242	25660	25406	24351	24601	23707	22575	20977	21055	20244	20999	21204	20823	22884	20361	22427	20760	21460	20302	20113	20150	21549	20741	21544	22094	21242	21435	22319	22836	22502	23620	23526	24990	27446
Første udbudspris	Parcel-/rækkehus	2620 Albertslund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12220	12923	13911	14546	14924	15769	16850	17631	18111	20780	21870	21689	21211	21828	20246	20428	20214	20135	19916	19355	20515	18152	17607	17107	17795	17430	15875	17510	16770	16895	16551	17083	16107	17023	16749	16420	15324	16756	15392	15927	16545	16862	17178	16640	16852	17644	18065	17728
Første udbudspris	Parcel-/rækkehus	2625 Vallensbæk	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	16181	16770	15742	17269	16944	16727	20190	20428	..	26895	25316	..	26761	24940	24078	24247	20037	21567	..	20681	19156	19528	19800	20130	21232	20546	18817	19323	21815	20655	18953	20354	19512	19167	20521	20355	18795	19831	18542	21593	19559	20618	19782	19263	19396	20424	22441	23217
Første udbudspris	Parcel-/rækkehus	2630 Taastrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13950	14027	15280	14888	15325	16332	16972	18704	22015	22959	23670	23270	23350	22612	24473	23518	22201	22211	21612	22058	18994	18924	18938	18513	18865	18956	19203	18188	17757	18700	19138	18232	17756	17171	17171	17725	16901	17312	17089	18860	16714	17758	17467	17890	18559	18856	19450	19246
Første udbudspris	Parcel-/rækkehus	2635 Ishøj	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13221	13710	14232	15005	14882	15643	17132	18171	20864	21709	21659	21712	23821	22327	23523	22213	22575	21801	20689	21037	19718	18447	18310	18107	16630	17367	18252	18140	17077	17464	16968	15100	16275	16404	17053	17192	15783	15544	16672	15907	16151	16190	16044	16469	16759	18535	17329	19156
Første udbudspris	Parcel-/rækkehus	2640 Hedehusene	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12770	12981	13829	14507	14583	15410	16910	16514	18690	20320	19737	18549	20031	22308	22158	21821	20557	20338	20781	19217	19606	16927	17426	17304	18299	17518	17303	17160	17642	16298	16506	16434	16116	16187	14502	16330	15239	16124	15579	14807	16414	16368	17188	15660	16582	16748	16681	17792
Første udbudspris	Parcel-/rækkehus	2650 Hvidovre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14419	14696	15344	16077	16536	18982	19447	20693	23612	24521	25384	24853	25777	26389	24537	25216	24792	24481	24406	23325	21395	21768	21094	21444	21331	21414	21706	20395	21728	22190	21001	20659	20582	19177	19860	19630	20692	19879	20808	19940	20809	21307	21750	21577	22488	23635	24062	24422
Første udbudspris	Parcel-/rækkehus	2660 Brøndby Strand	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13788	15343	17119	16685	17172	17212	20596	21240	22650	25383	25587	27139	24670	25817	23683	23707	23175	24833	22485	23620	27701	19950	21953	18271	18712	19783	20238	21943	19068	20288	19103	22809	19719	19859	17618	19228	18387	17731	20249	18562	19503	19502	19394	18892	21032	20128	20759	21347
Første udbudspris	Parcel-/rækkehus	2665 Vallensbæk Strand	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15463	15545	17131	17077	17497	17736	21274	22290	24616	25288	26860	..	24773	25608	26024	26183	24779	24673	22671	23201	21455	21554	19494	21831	21137	22281	22086	20050	21785	21801	20111	19728	20561	20312	20914	20066	20627	19572	20425	21098	21599	21329	20089	21125	24059	22158	22904	22928
Første udbudspris	Parcel-/rækkehus	2670 Greve	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14501	14095	15131	15364	15911	17132	18924	19376	22484	23051	23520	25151	23758	23401	24308	22589	23672	22076	22422	20644	20436	18782	18567	19973	18845	19169	19247	17757	19280	18302	18673	18035	17547	18862	18373	17781	17517	17698	19150	16838	18000	18205	18860	19086	18011	18876	19794	19326
Første udbudspris	Ejerlejlighed	1000-1499 Kbh.K.	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	23637	24453	26954	27497	28020	29711	33561	36173	38001	39369	42062	41070	41287	39829	38271	37714	36138	36078	35369	34589	32143	31142	31695	30325	30048	32856	33170	30993	32382	31443	30289	31509	30730	31109	32562	31501	34024	35136	34321	36048	36904	38269	38092	39020	40920	42802	43539	44726
Første udbudspris	Ejerlejlighed	1500-1799 Kbh.V.	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	20208	20745	22007	22991	24102	26604	29404	30966	31488	34525	34049	34842	34247	32933	32275	31356	30299	29442	30331	29287	28570	25615	25722	26153	26802	27038	27142	28050	25741	27673	27850	27872	28927	26944	29391	28483	30628	29931	31593	33437	32235	32505	34189	34438	35726	37512	40192	39191
Første udbudspris	Ejerlejlighed	1800-1999 Frederiksberg C	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	19856	20648	21455	23325	24708	26737	29702	31765	33777	35448	36154	36230	35976	34718	34383	33547	32273	32502	31156	31422	28855	28693	27494	27787	28931	29417	29242	30179	31073	31678	29978	29431	30501	30625	30687	30878	32764	33621	34337	35615	35979	37055	37440	41989	40078	41601	42723	42883
Første udbudspris	Ejerlejlighed	2000 Frederiksberg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	19317	20032	21111	22011	22777	25957	28168	31000	34687	35984	35095	35636	33783	34270	33020	31550	30674	29708	28800	26851	26427	25098	25638	25585	25045	25776	27159	26366	27909	27244	27043	27503	26790	26382	26278	27018	28789	28926	29467	32655	30969	30782	32626	32717	33868	35257	37763	37390
Første udbudspris	Ejerlejlighed	2100 København Ø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	19817	20495	21879	23240	24827	27755	30641	31756	34552	35598	36592	35669	34503	33005	32867	32158	29897	30145	28793	29133	27056	26934	25476	26330	26932	27744	27881	28649	28438	28160	27332	27512	27507	27335	27685	28291	28558	30137	30102	32886	31887	32735	33321	34327	35133	37136	38787	40403
Første udbudspris	Ejerlejlighed	2150 Nordhavn	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	2200 København N	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18973	20011	21529	22362	23345	24941	28448	30300	31426	33272	33270	34845	32736	31775	30282	30418	28029	27362	26303	23048	23659	23679	22578	22296	23002	22952	22447	23996	24538	24657	23297	23399	23475	22797	24586	25299	24366	26539	26103	27012	28067	29472	30235	29334	31116	34570	35223	35659
Første udbudspris	Ejerlejlighed	2300 København S	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18648	19191	19907	20914	22149	23825	26349	29550	29252	33115	33205	33273	31251	30496	29818	28879	28209	27375	26325	25785	24157	23270	21837	23287	24215	25062	24766	24014	24737	23989	23731	24693	22733	22637	22612	22422	23927	25069	25163	26862	25956	26873	27187	27257	28206	29165	30350	31365
Første udbudspris	Ejerlejlighed	2400 København NV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17615	18391	19328	19861	20968	23376	26423	27215	24296	26425	29037	28934	28376	27329	26586	24783	24746	23376	22254	21381	19946	20228	19279	18174	19444	19474	19524	19030	19489	19388	18755	18393	18347	17769	17885	18434	19343	19385	20288	20443	20749	22073	21620	22091	23583	25965	26342	27262
Første udbudspris	Ejerlejlighed	2450 København SV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17552	17864	19040	19334	20019	22939	25774	28480	29165	29747	33077	31420	33120	28590	27182	30494	28282	25616	29843	26588	24871	23230	25339	22959	25138	25277	25574	25434	24052	24668	21796	21256	22537	22614	22709	26261	22525	25442	26444	32558	27759	25919	28511	28293	29713	30991	31318	34140
Første udbudspris	Ejerlejlighed	2500 Valby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18095	17641	18633	19329	20275	22827	25062	26768	28091	29864	29345	30723	30261	28838	28031	26525	25952	25102	23567	23292	21210	20387	20815	20063	20302	20599	20883	21124	22454	20797	19680	20148	20040	20765	19968	22050	20867	22990	22437	21224	23589	23752	26733	24636	25240	26527	27663	29405
Første udbudspris	Ejerlejlighed	2600 Glostrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15916	15411	15487	15769	16466	17718	19134	20648	23488	24371	25828	24984	25871	24129	22707	21792	23209	21396	21119	..	17983	19875	16850	18846	17900	17821	17743	16872	17322	18933	16590	16690	15885	17516	16317	16113	16460	17673	16740	16031	16498	18527	16715	17398	17178	18054	19617	19050
Første udbudspris	Ejerlejlighed	2605 Brøndby	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14648	..	..	14789	15993	..	17910	..	19325	21729	..	23667	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14908	..	..	..	14264	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	2610 Rødovre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15617	16166	16786	17278	17738	19573	20077	18402	22948	25022	27193	26246	26543	25488	25077	24522	25417	23471	22615	22221	19382	20409	18301	19581	20009	18215	19179	18776	17761	16605	17948	16769	16209	15066	16740	16682	17492	16765	17673	17802	17925	17731	18813	18870	20029	20650	21331	22813
Første udbudspris	Ejerlejlighed	2620 Albertslund	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13396	14141	13922	14407	15352	16067	..	18413	22213	21406	23613	24485	22412	22100	20268	21296	20354	24016	20024	..	19408	..	..	..	..	15524	17578	16343	..	14639	..	..	16918	13367	..	12360	12874	13683	13656	12669	..	..	12935	15084	17371	17024	15651	16832
Første udbudspris	Ejerlejlighed	2625 Vallensbæk	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13286	12815	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15597	15214	..	..	..	..	..	..	15816	..	14653	..	..	..	..	..	..	..	..	..	..	15469	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	2630 Taastrup	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14095	13851	14725	14691	14893	15867	16863	18035	20479	21595	22357	22577	22087	22309	22126	21239	20466	20422	20275	19094	16741	17491	17029	15719	16801	16168	15637	15699	15669	15516	14617	14367	15064	15147	15247	13469	13411	14216	15045	14072	14748	15034	14616	15000	15592	16044	16605	17713
Første udbudspris	Ejerlejlighed	2635 Ishøj	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14794	14977	14616	15190	15146	16025	17122	17188	19390	22571	23015	21874	22295	22213	22125	23966	20525	19891	19107	20491	18136	16726	16673	15644	16521	17154	14239	14357	14025	14646	13698	14552	15022	11811	12263	13199	13747	13361	15441	17806	25204	14205	15620	16141	15699	16390	16484	17583
Første udbudspris	Ejerlejlighed	2640 Hedehusene	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13043	13776	13721	13981	14084	15169	15784	15838	20437	22159	21681	..	21175	22044	22151	20461	20164	20796	..	20709	..	15688	..	15504	14285	15169	14303	..	..	17469	14596	..	13096	15719	..	14934	14831	..	14023	14738	14614	15035	14903	14342	..	..	..	..
Første udbudspris	Ejerlejlighed	2650 Hvidovre	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15242	15605	16322	16505	16873	17249	19415	20829	22276	23985	24445	25578	24118	23374	23922	24424	22886	22437	22265	20498	20236	19205	17999	18168	18853	18998	17650	17596	17195	15484	16210	16955	16667	16668	14463	15363	17155	16061	19982	17280	16253	17909	17224	17890	19746	20042	20141	20753
Første udbudspris	Ejerlejlighed	2660 Brøndby Strand	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Ejerlejlighed	2665 Vallensbæk Strand	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13778	14992	13274	14337	15351	15997	15864	17993	18860	19959	20695	21897	20923	20531	19864	20143	19161	17580	18550	16861	15405	16110	15328	14244	14163	14127	16129	14722	14437	13861	13544	12568	14651	12996	12961	13327	13239	15033	14230	14616	13712	14976	15582	15445	16075	16284	15930	19290
Første udbudspris	Ejerlejlighed	2670 Greve	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	17597	18542	19746	18740	19328	19682	20744	22393	25845	26859	27641	28375	27628	27614	26668	26570	26345	24669	23326	23764	..	21828	20852	22173	21044	20454	18549	19315	21344	19894	18750	20222	19459	19674	19052	20282	22167	20915	20898	20062	20159	19977	18563	20579	20928	22100	22916	23628
Første udbudspris	Fritidshus	1000-1499 Kbh.K.	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	1500-1799 Kbh.V.	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	1800-1999 Frederiksberg C	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	2000 Frederiksberg	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Første udbudspris	Fritidshus	2100 København Ø	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
